#NODE	PGRANK	INEDGE
929	0.7892914580563009	10
8019	0.7891960377331984	8
2109	0.7889595812890042	22
5655	0.7882099649696548	11
1583	0.7880366034866444	25
4235	0.7876271841530691	8
4631	0.786135632642196	26
955	0.7856221567365853	25
1595	0.7845196645478824	24
6805	0.7843374930332284	12
319	0.7811926051189702	18
4088	0.7809306703606229	24
3669	0.7807571811767778	4
2591	0.7796263928057766	14
5326	0.7794246660620615	16
2129	0.7770180000200619	24
7557	0.7760167693317811	13
3193	0.7750809847616658	13
581	0.7723427186726629	12
1007	0.7714942696027384	31
2007	0.7708399237277	12
7533	0.7700113048853356	5
4471	0.7694306140365036	10
2205	0.768758503308288	20
1669	0.7687013300395772	22
4648	0.767852514378808	14
1672	0.7666701652720573	27
358	0.7647915469993085	12
5354	0.7622327335357194	6
6491	0.7620805141118393	10
1282	0.7618836016735943	13
2990	0.7603843607372586	5
2425	0.7591161316231774	9
2206	0.7589328902282115	17
1435	0.7587412300902228	10
3856	0.7586420115539327	13
4639	0.7577142292341064	6
1604	0.7575265579607012	22
8169	0.7575069051192482	14
224	0.757470863526291	18
488	0.7572996637503939	22
836	0.7565847704347608	27
2055	0.7559710184751427	14
7648	0.7554671017865335	9
5311	0.755059248358002	11
8079	0.7543900550314864	9
2914	0.751228629705695	20
6641	0.7506419246109789	2
936	0.7496768778641504	24
956	0.7489345778425366	26
427	0.7485523534442337	22
4466	0.7481747896268546	24
3082	0.7476867544455184	8
826	0.7468353750006701	27
1716	0.7459230254612993	10
586	0.7451934810217018	10
7149	0.744435508214133	7
4879	0.7444354244341195	17
1030	0.7400475668073776	14
1321	0.7399231005256461	26
7734	0.7398684817472677	6
429	0.7396117336084556	21
7423	0.7395383252450334	11
1628	0.739298285888802	33
1039	0.7373296419932225	24
5208	0.733764156482162	15
3939	0.7299392173580593	6
1490	0.7290865713766935	28
6009	0.7286744155870221	10
8122	0.728379019050695	26
7316	0.7232446955697768	5
379	0.7227036678005141	21
2484	0.7219752331912415	14
258	0.7198304728740385	13
3446	0.719055219162687	17
6997	0.7180653147942606	4
5043	0.7165089922216262	6
3556	0.7161006498681736	6
6360	0.7154515021351255	11
1770	0.7128987136757186	11
6261	0.7116322818234545	13
7362	0.711543115045284	17
6435	0.7100607915993884	11
3797	0.7097104180711185	3
2420	0.7081860138912474	2
8227	0.7040729065650582	2
5643	0.7036677371892764	13
2645	0.7033829538948543	4
5709	0.7025927702448239	9
6942	0.6993388670180296	10
5115	0.6991101427655012	15
3486	0.6989323816231766	14
2342	0.6985842040250042	5
4237	0.6984926465513314	2
1649	0.6968271846906428	24
564	0.6964390058657998	17
7740	0.6958923187212595	10
793	0.695561003115394	10
127	0.6954648261682438	19
5298	0.6951719094137864	12
4117	0.6948254911615563	16
657	0.6944697915806852	17
2281	0.6930030009244024	13
4966	0.6929577484058063	10
694	0.6921386941045148	5
8139	0.6918425243960543	4
7952	0.6914942458440955	9
4934	0.6914874324227421	7
820	0.6913128933981517	17
2629	0.6897231906235277	14
810	0.6892492746290438	31
706	0.6889251668298041	24
7042	0.6874306525554628	3
2647	0.6871773401573602	11
306	0.6868060345575144	22
8286	0.685332889302646	3
5860	0.6793414350366063	15
616	0.6782051296270405	16
6621	0.6778441566350095	4
5406	0.6773532304430241	13
6530	0.6767348019654624	7
130	0.6762487515564679	20
314	0.6758637130847882	13
8058	0.6753641086640726	2
163	0.6752378578369647	14
7436	0.6749623885380848	12
1144	0.6743471314535548	19
1055	0.6736188322324865	25
7315	0.6734598323389168	12
6892	0.6723743288813231	13
6904	0.6718358863665624	2
8021	0.6715282885255918	2
864	0.6693799088582274	20
349	0.6684656448190363	15
8130	0.6681739451912582	8
8132	0.667935591875975	14
1664	0.6672210006112547	2
4086	0.6658488065389674	2
2818	0.6652311445886434	11
6267	0.6645658608616256	1
6259	0.6645658608616256	1
6090	0.6645658608616256	1
7495	0.6645658608616256	1
7973	0.6645658608616256	1
7982	0.6645658608616256	1
6025	0.6645658608616256	1
5414	0.6645658608616256	1
4168	0.6645658608616256	1
6101	0.6645658608616256	1
5679	0.6645658608616256	1
2365	0.6645658608616256	1
5767	0.6645658608616256	1
3195	0.6645658608616256	1
8015	0.6645658608616256	1
4541	0.6645658608616256	1
3245	0.6645658608616256	1
5971	0.6645658608616256	1
2305	0.6645658608616256	1
3591	0.6645658608616256	1
7191	0.6645658608616256	1
7195	0.6645658608616256	1
903	0.664344446435731	5
4403	0.6641168530899155	9
5513	0.6628432442394181	17
5838	0.6617869382984045	4
6813	0.6592315316955322	6
7204	0.6568439567421143	3
538	0.6564875163660061	10
1221	0.6564698732332291	13
566	0.656379462751306	15
3410	0.6562189385793928	15
7691	0.6554108576899708	7
4331	0.6548982857677371	18
4031	0.6529905269904079	17
7440	0.6515120104590836	7
6890	0.6498579439420932	10
5146	0.6495013758722912	5
5809	0.648843275680772	8
1983	0.6486665881659066	17
7439	0.6471815280298437	7
1629	0.6468286432553744	18
7246	0.6448771821926773	8
2277	0.6443820328115345	18
1678	0.6443454335674574	16
601	0.6433354771286705	8
6723	0.6415699782862093	6
6164	0.6404147828008764	11
3888	0.6392799458443671	7
8226	0.6389756132725171	9
1232	0.6380321029033386	5
5312	0.6373480074647165	7
866	0.637052582313517	17
2366	0.6365378223412486	14
5044	0.6365058191473046	12
7262	0.636380080915513	10
4111	0.6351510683227178	9
4058	0.6347881208950268	16
5931	0.6334455716268056	5
1141	0.6326454015690919	12
6772	0.6307140354937838	7
7994	0.6299593021924565	10
7222	0.6274018963991354	5
5635	0.6263910139940612	8
7593	0.6244407047012821	12
631	0.624275240579027	17
7520	0.6241799666212667	7
341	0.6239831478496305	13
6670	0.6228003159129674	7
743	0.6219291038489609	15
5045	0.6203902108844426	9
1020	0.6197034103628036	12
8296	0.615879348739204	14
301	0.6154632430917152	13
7642	0.6138971473148144	12
7673	0.6137972772637178	9
7658	0.6137808378930353	7
4621	0.6131951823636245	8
6983	0.6121464951507393	1
3867	0.6083362543237022	9
3285	0.6075046651980595	9
6917	0.6059028266525142	8
3155	0.6058210181413065	15
167	0.6056628716928188	12
995	0.6045788726550889	18
6938	0.6032652673291174	12
7323	0.6015963886113738	11
7407	0.6003078172415434	5
8090	0.5995722562614294	8
1485	0.5995257555705078	19
5630	0.599225852982797	19
8235	0.5977801717372603	10
3980	0.5972423858094776	13
1266	0.5968247543298711	10
624	0.5963918145045257	14
6027	0.5960687668305598	7
3911	0.5955828893979537	7
5977	0.5955314692429787	13
7899	0.5952428814874641	10
7186	0.5946795108671477	16
8285	0.5927999328214769	7
885	0.5926198453288128	18
1168	0.591542455667404	17
7634	0.5913619563655002	7
4779	0.5895301430405308	5
6529	0.5892210492324667	14
5926	0.5871730415929324	6
5713	0.5862676330753023	8
6933	0.5857999723854503	9
6083	0.5851500825663674	9
64	0.5848445008727771	9
5120	0.5838610824891659	4
6311	0.5837458736577982	12
2112	0.5823107337310576	7
6923	0.5819881036774671	9
6950	0.5796979125733683	5
2910	0.5796186094103685	5
2422	0.5789508272192848	2
389	0.5784923213959997	10
378	0.5777243510442611	17
5271	0.5775715901535892	6
619	0.577070673230778	9
554	0.574529391146637	3
942	0.5730401424025099	12
882	0.5723156842953205	16
7060	0.5708425003689132	7
5564	0.5708059830684454	10
5350	0.5694486951246727	4
2376	0.5691164917702729	3
8277	0.5666004738537297	4
674	0.5662744316760431	15
934	0.5657243966215836	12
3109	0.56379087701758	3
7110	0.5636282421470534	11
338	0.5634493520782902	15
3549	0.5612916084835337	11
3671	0.5587704544968332	6
4009	0.5585557841695918	8
6047	0.5579006022880093	8
717	0.5572752109236984	14
7590	0.5566881624224979	3
6340	0.5565694419022377	9
6543	0.5551655680905141	5
6269	0.5546958495529041	10
1557	0.5546505677312235	12
779	0.5544316042516516	14
1060	0.55249616413088	2
5260	0.552054140745853	6
1612	0.5520170197371378	11
8025	0.5516529002204917	4
6111	0.5514639544672719	10
7215	0.5505509449204248	3
525	0.5469190605713351	6
6568	0.5464278840671052	2
4544	0.5458221109476552	2
4211	0.5456559026157168	10
6226	0.5450369996061916	13
2552	0.544015095428858	11
5363	0.5436484556115778	3
7708	0.5432052070313239	1
3912	0.5430299639613457	11
791	0.5425094853109186	10
390	0.5422310353441613	13
6105	0.5418410202801456	17
4332	0.5411897581803299	6
3547	0.5408519411715204	15
3971	0.5399533351671142	11
1128	0.5394152074052542	15
8204	0.5389383943797702	8
705	0.5371847006994205	20
6041	0.5363795380796561	8
7840	0.5360228266363811	4
6920	0.5358502562680879	5
7273	0.5357991312013938	3
6668	0.5357700309315736	6
8282	0.5352270036271821	11
2670	0.5340469705045604	13
7491	0.5337873096787616	11
1581	0.5337763675298296	2
4411	0.5325560676588841	8
3701	0.5322513966717729	2
5309	0.5321778319836381	5
7257	0.5320052372501937	8
1472	0.5317936650691999	4
5664	0.5317307614173327	5
5663	0.5311943866816123	8
8263	0.5309675927097116	7
1619	0.5304508769798124	19
4012	0.5286645225595352	9
4047	0.5278064514232321	10
6307	0.5267598369979648	6
7675	0.5252790928692338	5
7735	0.5252432055024998	3
700	0.5244463329670302	20
1486	0.5243777176931236	14
3080	0.5235443774560251	9
6777	0.5225538754540162	15
6162	0.522411116691429	6
668	0.5217718297891913	17
4254	0.5202674376233383	10
3921	0.5195052307986072	7
3271	0.5186837534043718	8
7387	0.5186433758856847	4
7161	0.5177927635424238	5
5133	0.5176478898841231	5
3893	0.516753145967508	9
3409	0.5163823940908617	9
5296	0.51608983597268	8
7250	0.5159480682883646	4
6096	0.5135432615973728	7
1092	0.513260516184446	13
5467	0.5131224702013297	15
5514	0.512819100064839	12
6757	0.5118953252579495	1
6791	0.5118953252579495	1
8089	0.5118953252579495	1
3708	0.5118953252579495	1
359	0.5107415542839149	7
222	0.5103097928396214	8
7290	0.5094112010165542	5
7289	0.5090400071581993	9
3255	0.5081846323565152	8
4866	0.5073505756477149	5
2233	0.5055674997354757	4
1478	0.5052388715163296	13
687	0.5026182098085046	12
5364	0.5011693266031657	6
1240	0.5011404624829471	8
8068	0.49989368837118364	4
1689	0.49956521144067834	15
4014	0.4984401406797895	4
3949	0.49763962291837804	5
645	0.49680818923066494	8
4991	0.49466828742941216	4
5426	0.4943161656386442	10
2121	0.4922918011755999	11
6724	0.49106615890920036	5
5778	0.49081590066328395	4
4815	0.490529602992108	11
6278	0.4900040857284407	5
6106	0.48995974103825435	4
392	0.4868580620653944	5
7819	0.48593982336594477	11
8186	0.48590507852533593	7
7490	0.48576537011085896	3
6967	0.48542488803728867	7
5880	0.48474474329898776	3
5569	0.48362610344759416	5
3737	0.4825135848446679	7
744	0.48191191646753717	10
7508	0.48175546934521374	4
6778	0.4815161507403919	3
650	0.4807711108253103	14
7583	0.47990186130295753	4
3266	0.47967268279712216	4
4942	0.4791204390024869	9
1507	0.4790612106670066	12
3974	0.4787451139182072	6
983	0.47859861302387996	5
3429	0.4781375263377303	7
5740	0.4770185613253216	3
2843	0.4764946483676268	11
5481	0.4761714218936137	5
3205	0.4751009644196891	1
4311	0.47497038448957696	7
4265	0.4739971134735782	3
7304	0.473800504738188	11
5706	0.47378794497425003	6
6464	0.4736214960455235	9
3623	0.47354467482820606	4
4822	0.47237543666834403	9
7506	0.4723581344357902	1
419	0.47166660646259473	3
6590	0.4714413171064141	9
1636	0.4712501664163018	9
1955	0.4708721697448497	6
5306	0.47079723199489776	6
3465	0.4700189686647719	5
575	0.46921495717061723	14
8225	0.46899438776354274	7
1533	0.46899055333448336	9
3138	0.468370862949834	3
6769	0.46823569502576856	5
3256	0.4680152603123313	5
4954	0.46719397742075175	6
5240	0.46604008593713675	3
5434	0.4642873989587386	5
5470	0.4642840802308166	6
4650	0.4636189210637841	7
2378	0.4636157221360695	7
1532	0.46320895071175117	11
6806	0.46236990372613107	10
823	0.4614731252618972	9
6321	0.4610374883054468	4
7365	0.46048770699739017	3
5351	0.45978248299875113	6
1270	0.4581154905598589	8
1510	0.45673043152989823	2
8050	0.45592196600726975	6
421	0.45572056707420805	10
617	0.4553720645046454	11
4359	0.45505184896875384	7
5368	0.4546111068938261	5
6109	0.4538084376313344	5
6110	0.45348671579759803	6
5075	0.45327209003480384	6
6257	0.4532099863425403	3
6235	0.4512574653804394	8
1287	0.44889938603841584	6
4783	0.4486895414236399	5
5782	0.4481493096749103	1
3023	0.44691767716068587	3
1114	0.4466939956346323	7
1657	0.4463183480709175	8
5956	0.4459079789883642	2
5631	0.44507573713838045	4
7534	0.4426224321272123	2
1950	0.4421211738560126	5
5832	0.44115871603320034	5
7913	0.4388413076798331	5
7672	0.43868866828253783	1
7799	0.4374600689078969	5
6130	0.4354488107426764	6
5570	0.4353320135461526	4
6010	0.43363491444499247	3
5955	0.43330175161863227	3
7297	0.4323633161289928	1
7318	0.4323294736039902	3
4272	0.431660255613597	5
2956	0.4315283491233213	2
6721	0.43055438024138204	6
4068	0.4304321665548605	6
6826	0.4302568468362431	2
5882	0.429682097917496	3
291	0.42919878513929144	2
2244	0.4284309017289164	3
8175	0.4276903806424398	1
7909	0.42653236133953676	2
4809	0.4254931819919695	5
4946	0.4252834729139281	4
6592	0.42443694033619195	6
8271	0.42401419106903404	2
5267	0.4227755784909839	3
5303	0.42182464611596127	3
2092	0.42159927585812806	3
6623	0.42029300389574376	1
6871	0.42029300389574376	1
4684	0.4192534543333126	3
5754	0.4186571404411744	2
5673	0.41857706422678287	4
4887	0.41739288213930403	3
6054	0.41726573684425405	3
8289	0.41620264790147665	4
3237	0.41601181507886575	3
5310	0.41277481907728575	2
4188	0.4124664671717113	5
5362	0.4117135661840533	1
4550	0.41057090405665386	3
2672	0.41043897397068796	3
6965	0.4090321225430855	2
4580	0.40836565760245824	1
5442	0.4083372673438296	3
5388	0.40798983295513713	3
3592	0.4062911287066686	1
5665	0.4060453462856174	1
7765	0.4054940160637508	2
6149	0.4044667620323683	3
3880	0.4037938451687012	3
5533	0.40355951208435326	3
6376	0.4023233071766691	4
6756	0.4016527719185715	1
5792	0.400492593181232	3
3363	0.39925328730089893	1
2083	0.39912175294878305	5
6055	0.3989766553624691	3
6951	0.39804719049616666	2
4303	0.3976363681014884	3
5469	0.39705637151397444	3
3908	0.3970169572691973	2
4481	0.3942731855515	2
6344	0.3927662796664898	4
7690	0.3911077673248764	1
6225	0.38925649121827643	4
5145	0.3882174900937009	1
2423	0.3878660175076236	3
6107	0.38770509312989077	4
3036	0.3876051451241439	1
4413	0.3869830688549416	1
6680	0.3868849392219661	1
6987	0.3862193465634588	1
6858	0.3859491842847932	2
3825	0.3849722659367084	2
7062	0.3835526013713374	4
618	0.38048706209733063	2
7991	0.37782397853626304	2
5471	0.37728416785405017	2
5177	0.37618818249912617	1
2798	0.3752700609088258	1
3832	0.37518936860104046	1
7881	0.3749052118622934	2
6475	0.3747320147271712	2
5726	0.37449184321464085	1
5503	0.37424669596966764	3
4539	0.37310392925460745	1
2679	0.37293797417600527	1
6279	0.3727169796391661	1
8165	0.3701298279116787	1
2133	0.36972998625798864	1
4880	0.36918863259477264	1
6681	0.3673820496015249	2
4389	0.3670540478903592	1
7636	0.36642351543986695	1
4264	0.36533161107842027	1
6611	0.3644234994495672	1
7797	0.36358680495723544	1
6856	0.36313941877231626	1
852	0.36277526722645176	1
2678	0.3623726357491944	1
1970	0.36177422768190237	1
3105	0.36177422768190237	1
3617	0.3616872176478809	1
1300	0.3613161668543236	1
188	0.360721559611172	1
4521	0.3604128872076092	1
4896	0.3603351208223	1
7957	0.35964192226521224	1
7034	0.35964192226521224	1
1971	0.3596197975083578	1
6324	0.35922478965427324	0
3799	0.35922478965427324	0
1309	0.35922478965427324	0
499	0.35922478965427324	0
683	0.35922478965427324	0
6134	0.35922478965427324	0
1333	0.35922478965427324	0
2769	0.35922478965427324	0
688	0.35922478965427324	0
689	0.35922478965427324	0
7344	0.35922478965427324	0
6315	0.35922478965427324	0
6314	0.35922478965427324	0
7645	0.35922478965427324	0
521	0.35922478965427324	0
6317	0.35922478965427324	0
7483	0.35922478965427324	0
6316	0.35922478965427324	0
6319	0.35922478965427324	0
1058	0.35922478965427324	0
7660	0.35922478965427324	0
1132	0.35922478965427324	0
6331	0.35922478965427324	0
573	0.35922478965427324	0
5000	0.35922478965427324	0
7661	0.35922478965427324	0
5001	0.35922478965427324	0
6333	0.35922478965427324	0
7664	0.35922478965427324	0
1017	0.35922478965427324	0
6332	0.35922478965427324	0
7663	0.35922478965427324	0
2615	0.35922478965427324	0
5003	0.35922478965427324	0
1001	0.35922478965427324	0
7665	0.35922478965427324	0
690	0.35922478965427324	0
3984	0.35922478965427324	0
692	0.35922478965427324	0
693	0.35922478965427324	0
561	0.35922478965427324	0
695	0.35922478965427324	0
1003	0.35922478965427324	0
66	0.35922478965427324	0
698	0.35922478965427324	0
699	0.35922478965427324	0
6326	0.35922478965427324	0
6325	0.35922478965427324	0
2300	0.35922478965427324	0
7659	0.35922478965427324	0
7513	0.35922478965427324	0
6253	0.35922478965427324	0
2717	0.35922478965427324	0
7670	0.35922478965427324	0
7585	0.35922478965427324	0
5010	0.35922478965427324	0
7421	0.35922478965427324	0
5011	0.35922478965427324	0
7394	0.35922478965427324	0
3839	0.35922478965427324	0
6093	0.35922478965427324	0
5013	0.35922478965427324	0
6346	0.35922478965427324	0
7677	0.35922478965427324	0
5015	0.35922478965427324	0
7676	0.35922478965427324	0
3781	0.35922478965427324	0
3983	0.35922478965427324	0
5005	0.35922478965427324	0
5006	0.35922478965427324	0
6339	0.35922478965427324	0
6193	0.35922478965427324	0
5008	0.35922478965427324	0
5009	0.35922478965427324	0
6351	0.35922478965427324	0
7682	0.35922478965427324	0
2367	0.35922478965427324	0
6350	0.35922478965427324	0
7684	0.35922478965427324	0
1447	0.35922478965427324	0
85	0.35922478965427324	0
6355	0.35922478965427324	0
7686	0.35922478965427324	0
5024	0.35922478965427324	0
7685	0.35922478965427324	0
591	0.35922478965427324	0
6056	0.35922478965427324	0
6356	0.35922478965427324	0
7687	0.35922478965427324	0
5016	0.35922478965427324	0
6348	0.35922478965427324	0
7679	0.35922478965427324	0
1345	0.35922478965427324	0
5017	0.35922478965427324	0
7678	0.35922478965427324	0
5018	0.35922478965427324	0
5019	0.35922478965427324	0
6349	0.35922478965427324	0
5031	0.35922478965427324	0
7480	0.35922478965427324	0
5032	0.35922478965427324	0
1208	0.35922478965427324	0
2644	0.35922478965427324	0
6366	0.35922478965427324	0
7697	0.35922478965427324	0
5035	0.35922478965427324	0
7696	0.35922478965427324	0
2482	0.35922478965427324	0
5036	0.35922478965427324	0
7230	0.35922478965427324	0
7698	0.35922478965427324	0
6367	0.35922478965427324	0
6232	0.35922478965427324	0
7310	0.35922478965427324	0
7630	0.35922478965427324	0
6359	0.35922478965427324	0
254	0.35922478965427324	0
5029	0.35922478965427324	0
7509	0.35922478965427324	0
6375	0.35922478965427324	0
376	0.35922478965427324	0
6374	0.35922478965427324	0
6239	0.35922478965427324	0
6377	0.35922478965427324	0
655	0.35922478965427324	0
5046	0.35922478965427324	0
5047	0.35922478965427324	0
6379	0.35922478965427324	0
5048	0.35922478965427324	0
6378	0.35922478965427324	0
6371	0.35922478965427324	0
5040	0.35922478965427324	0
5038	0.35922478965427324	0
5039	0.35922478965427324	0
5052	0.35922478965427324	0
5053	0.35922478965427324	0
6383	0.35922478965427324	0
5054	0.35922478965427324	0
6228	0.35922478965427324	0
3735	0.35922478965427324	0
5057	0.35922478965427324	0
6387	0.35922478965427324	0
2494	0.35922478965427324	0
5059	0.35922478965427324	0
6389	0.35922478965427324	0
6380	0.35922478965427324	0
5050	0.35922478965427324	0
5051	0.35922478965427324	0
6381	0.35922478965427324	0
5063	0.35922478965427324	0
6395	0.35922478965427324	0
81	0.35922478965427324	0
6394	0.35922478965427324	0
5065	0.35922478965427324	0
6397	0.35922478965427324	0
6396	0.35922478965427324	0
5067	0.35922478965427324	0
6399	0.35922478965427324	0
5068	0.35922478965427324	0
6398	0.35922478965427324	0
5069	0.35922478965427324	0
6391	0.35922478965427324	0
5060	0.35922478965427324	0
3727	0.35922478965427324	0
6393	0.35922478965427324	0
5062	0.35922478965427324	0
6392	0.35922478965427324	0
6049	0.35922478965427324	0
5077	0.35922478965427324	0
5078	0.35922478965427324	0
2310	0.35922478965427324	0
5070	0.35922478965427324	0
5071	0.35922478965427324	0
7284	0.35922478965427324	0
2453	0.35922478965427324	0
5085	0.35922478965427324	0
5086	0.35922478965427324	0
5087	0.35922478965427324	0
5088	0.35922478965427324	0
5089	0.35922478965427324	0
5080	0.35922478965427324	0
5081	0.35922478965427324	0
2455	0.35922478965427324	0
5084	0.35922478965427324	0
6073	0.35922478965427324	0
6026	0.35922478965427324	0
2808	0.35922478965427324	0
2807	0.35922478965427324	0
2711	0.35922478965427324	0
2804	0.35922478965427324	0
2803	0.35922478965427324	0
2802	0.35922478965427324	0
7282	0.35922478965427324	0
5097	0.35922478965427324	0
5098	0.35922478965427324	0
5099	0.35922478965427324	0
5090	0.35922478965427324	0
5091	0.35922478965427324	0
2460	0.35922478965427324	0
5093	0.35922478965427324	0
5095	0.35922478965427324	0
7382	0.35922478965427324	0
6081	0.35922478965427324	0
6207	0.35922478965427324	0
2817	0.35922478965427324	0
3829	0.35922478965427324	0
3777	0.35922478965427324	0
2813	0.35922478965427324	0
2823	0.35922478965427324	0
516	0.35922478965427324	0
2524	0.35922478965427324	0
2331	0.35922478965427324	0
2827	0.35922478965427324	0
2826	0.35922478965427324	0
492	0.35922478965427324	0
2824	0.35922478965427324	0
599	0.35922478965427324	0
1503	0.35922478965427324	0
1502	0.35922478965427324	0
2833	0.35922478965427324	0
540	0.35922478965427324	0
2832	0.35922478965427324	0
2429	0.35922478965427324	0
1500	0.35922478965427324	0
6036	0.35922478965427324	0
1509	0.35922478965427324	0
2839	0.35922478965427324	0
1458	0.35922478965427324	0
6146	0.35922478965427324	0
571	0.35922478965427324	0
1505	0.35922478965427324	0
1504	0.35922478965427324	0
2835	0.35922478965427324	0
3729	0.35922478965427324	0
2845	0.35922478965427324	0
7466	0.35922478965427324	0
1312	0.35922478965427324	0
1456	0.35922478965427324	0
1512	0.35922478965427324	0
1511	0.35922478965427324	0
2842	0.35922478965427324	0
7267	0.35922478965427324	0
2841	0.35922478965427324	0
2840	0.35922478965427324	0
1519	0.35922478965427324	0
2621	0.35922478965427324	0
2849	0.35922478965427324	0
1517	0.35922478965427324	0
2848	0.35922478965427324	0
1516	0.35922478965427324	0
2847	0.35922478965427324	0
1515	0.35922478965427324	0
2846	0.35922478965427324	0
382	0.35922478965427324	0
2744	0.35922478965427324	0
494	0.35922478965427324	0
2855	0.35922478965427324	0
1523	0.35922478965427324	0
1522	0.35922478965427324	0
2853	0.35922478965427324	0
87	0.35922478965427324	0
2852	0.35922478965427324	0
3840	0.35922478965427324	0
7217	0.35922478965427324	0
2850	0.35922478965427324	0
1529	0.35922478965427324	0
3673	0.35922478965427324	0
1528	0.35922478965427324	0
1527	0.35922478965427324	0
2858	0.35922478965427324	0
1526	0.35922478965427324	0
2857	0.35922478965427324	0
2870	0.35922478965427324	0
1536	0.35922478965427324	0
2867	0.35922478965427324	0
1535	0.35922478965427324	0
2866	0.35922478965427324	0
2641	0.35922478965427324	0
2865	0.35922478965427324	0
1466	0.35922478965427324	0
2864	0.35922478965427324	0
1480	0.35922478965427324	0
2863	0.35922478965427324	0
3917	0.35922478965427324	0
2862	0.35922478965427324	0
1530	0.35922478965427324	0
2861	0.35922478965427324	0
2860	0.35922478965427324	0
1539	0.35922478965427324	0
77	0.35922478965427324	0
2869	0.35922478965427324	0
7476	0.35922478965427324	0
2868	0.35922478965427324	0
3837	0.35922478965427324	0
2881	0.35922478965427324	0
3703	0.35922478965427324	0
412	0.35922478965427324	0
3685	0.35922478965427324	0
1546	0.35922478965427324	0
1545	0.35922478965427324	0
2876	0.35922478965427324	0
2875	0.35922478965427324	0
1543	0.35922478965427324	0
2374	0.35922478965427324	0
1541	0.35922478965427324	0
2872	0.35922478965427324	0
1027	0.35922478965427324	0
1540	0.35922478965427324	0
1059	0.35922478965427324	0
7211	0.35922478965427324	0
2879	0.35922478965427324	0
1561	0.35922478965427324	0
2892	0.35922478965427324	0
1560	0.35922478965427324	0
2891	0.35922478965427324	0
2890	0.35922478965427324	0
1558	0.35922478965427324	0
2889	0.35922478965427324	0
2529	0.35922478965427324	0
2888	0.35922478965427324	0
493	0.35922478965427324	0
2887	0.35922478965427324	0
6112	0.35922478965427324	0
2886	0.35922478965427324	0
1554	0.35922478965427324	0
2885	0.35922478965427324	0
1553	0.35922478965427324	0
2884	0.35922478965427324	0
1552	0.35922478965427324	0
2883	0.35922478965427324	0
1551	0.35922478965427324	0
2882	0.35922478965427324	0
1559	0.35922478965427324	0
1572	0.35922478965427324	0
7300	0.35922478965427324	0
1570	0.35922478965427324	0
3834	0.35922478965427324	0
1568	0.35922478965427324	0
2899	0.35922478965427324	0
2898	0.35922478965427324	0
6037	0.35922478965427324	0
3819	0.35922478965427324	0
2896	0.35922478965427324	0
2439	0.35922478965427324	0
2895	0.35922478965427324	0
7379	0.35922478965427324	0
2894	0.35922478965427324	0
2893	0.35922478965427324	0
3652	0.35922478965427324	0
1582	0.35922478965427324	0
2740	0.35922478965427324	0
76	0.35922478965427324	0
1579	0.35922478965427324	0
1578	0.35922478965427324	0
1576	0.35922478965427324	0
1575	0.35922478965427324	0
1574	0.35922478965427324	0
6062	0.35922478965427324	0
1594	0.35922478965427324	0
1139	0.35922478965427324	0
3836	0.35922478965427324	0
1591	0.35922478965427324	0
1590	0.35922478965427324	0
1589	0.35922478965427324	0
1588	0.35922478965427324	0
7564	0.35922478965427324	0
234	0.35922478965427324	0
1584	0.35922478965427324	0
1599	0.35922478965427324	0
2614	0.35922478965427324	0
1334	0.35922478965427324	0
1381	0.35922478965427324	0
1422	0.35922478965427324	0
701	0.35922478965427324	0
703	0.35922478965427324	0
3824	0.35922478965427324	0
65	0.35922478965427324	0
568	0.35922478965427324	0
2688	0.35922478965427324	0
708	0.35922478965427324	0
709	0.35922478965427324	0
6113	0.35922478965427324	0
711	0.35922478965427324	0
712	0.35922478965427324	0
713	0.35922478965427324	0
3780	0.35922478965427324	0
1356	0.35922478965427324	0
716	0.35922478965427324	0
2719	0.35922478965427324	0
718	0.35922478965427324	0
7537	0.35922478965427324	0
720	0.35922478965427324	0
721	0.35922478965427324	0
1257	0.35922478965427324	0
7484	0.35922478965427324	0
724	0.35922478965427324	0
1331	0.35922478965427324	0
726	0.35922478965427324	0
727	0.35922478965427324	0
728	0.35922478965427324	0
729	0.35922478965427324	0
2557	0.35922478965427324	0
731	0.35922478965427324	0
732	0.35922478965427324	0
598	0.35922478965427324	0
734	0.35922478965427324	0
735	0.35922478965427324	0
736	0.35922478965427324	0
3764	0.35922478965427324	0
738	0.35922478965427324	0
293	0.35922478965427324	0
1400	0.35922478965427324	0
1004	0.35922478965427324	0
6100	0.35922478965427324	0
7569	0.35922478965427324	0
2793	0.35922478965427324	0
3906	0.35922478965427324	0
745	0.35922478965427324	0
1188	0.35922478965427324	0
7703	0.35922478965427324	0
3986	0.35922478965427324	0
6135	0.35922478965427324	0
7705	0.35922478965427324	0
7704	0.35922478965427324	0
6002	0.35922478965427324	0
7706	0.35922478965427324	0
7721	0.35922478965427324	0
7720	0.35922478965427324	0
7719	0.35922478965427324	0
1242	0.35922478965427324	0
751	0.35922478965427324	0
752	0.35922478965427324	0
753	0.35922478965427324	0
754	0.35922478965427324	0
755	0.35922478965427324	0
468	0.35922478965427324	0
758	0.35922478965427324	0
759	0.35922478965427324	0
7716	0.35922478965427324	0
7715	0.35922478965427324	0
7717	0.35922478965427324	0
2671	0.35922478965427324	0
7732	0.35922478965427324	0
7218	0.35922478965427324	0
52	0.35922478965427324	0
